Минздрав Саратовской области обязал врачей докладывать полиции об отсутствии девственности у девушек младше 16 лет http://news.lenta.ch/mpVI,11274.00,,
"Сегодня в Кургане освящали место под строительство нового храма. По такому случаю с речью выступил депутат госдумы Александр Ильтяков.Говорит, сначала нужно строить храмы, а только потом школы и детские сады. Нужно нам «позаботиться в первую очередь именно о духовном»http://news.lenta.ch/mphs",7060.00,,
"Вот так по-барски мэр Сочи Анатолий Пахомов «раздаёт» подарки на детском празднике.  Некоторых, всё же, поведение мэра возмутило. Неблагодарная челядь",4231.00,,
• Полиция Лондона задержала 12 человек по делу о теракте;• В Германии афганский мигрант убил пятилетнего мальчика из России и ранил его мать;• «Прямая линия» с Владимиром Путиным состоится 15 июняи другие новости к этому часу,1581.00,,
"Патриарх Кирилл рассказал о сходстве Святого духа с мобильной связью. По его мнению, люди используют «телефончики», которые через невидимое энергетическое поле, связывают говорящих. Точно так же, только с помощью духовной энергетической силы, веры и молитв можно «подключиться» к Святому духуhttp://news.lenta.ch/mpB0",10555.00,,
"Алексей Навальный запустил конкурс на лучший политический YouTube канал. Оппозиционер отметил, что ролики на канале должны будут затрагивать проблемы регионов, а также обосновано критиковать власть. Победитель получит 500 000 рублей, занявшие второе и третье место по 300 000 и 200 000.",8218.00,,
,1244.00,,
"Вот такую странную антирекламу обнаружили жители Ставрополя. Видимо, кто-то решил таким оригинальным способом сделать подарок Алексею Навальному ко Дню рождения. Сегодня ему, кстати, исполняется 41",11584.00,,
SpaceX запустила в космос уже побывавший там корабль Dragon и посадила десятую по счету ступень ракеты на Землю http://news.lenta.ch/mZ6i,6555.00,,
"Семь человек погибли, 48 госпитализированы в результате теракта в Лондоне. Этой ночью на Лондонском мосту фургон наехал на пешеходов. Сообщается, что после этого микроавтобус направился в сторону рынка Боро, популярного среди туристов места, где террористы бросили фургон и напали на прохожих. Все трое предполагаемых террористов были застрелены полицией. На нападавших были муляжи поясов смертников. Один полицейский был ранен в ходе спецоперации и находится в тяжелом состоянии. Expand text…Ранее также поступила информация о нападении в районе Воксхолл, однако его связь с терактом на мосту не была подтверждена. Полиция, а также премьер-министр Великобритании Тереза Мэй назвали случившееся терактом. Консервативная партия Великобритании приостановила свою избирательную кампанию в парламент в связи с произошедшим. Ни одна из группировок пока не взяла на себя ответственность за случившееся https://vk.cc/6IUFx7",2638.00,,
"В посёлке Редкино Тверской области мужчина расстрелял 9 человек. Сообщается, что убийство совершил житель Москвы в состоянии алкогольного опьянения из гладкоствольного карабина. Ранее он привлекался к отвественности лишь за нарушение ПДД. По информации полиции, мужчина открыл огонь по людям в результате бытового конфликта. Преступник задержан, его имя не сообщается. Возбуждено уголовное дело по факту убийства 8 человек.Expand text…UPD: СМИ пишут, что мужина работал электриком в садоводческом товариществе «50 лет Октября», где и были застрелены люди. UPD2: Сначала на месте убийства были найдены тела восьми человек. Позднее было обнаружено тело ещё одной жертвы в багажнике автомобиля.UPD3: По данным СМИ, перед тем как расправиться с последней жертвой, преступник пытался заставить её копать себе могилу, а когда она отказалась, то он убил её.https://vk.cc/6IV0Qp",2294.00,,
"А у нас новая рубрика — #радиозвездач!  Нам очень часто кидают в предложку неплохие отечественные музыкальные группы, которые почти никому неизвестны, но просто отправлять их в #радиолентач — это чуть-чуть не то, поэтому мы решили пойти немного другим путём...  Всё просто: Expand text…— вы присылаете нам подборку песен своей группы;— мы же отбираем из всех лишь самое лучшее-интересное и публикуем. Да, это будет лишь раз в неделю, но только лишь самое-самое, что прямо таки ах!  Рецепт такой же, как и у обычного #радиолентача: 1. Собрать у нас в паблике пост-коктейль «9 песен + обложка/фото + интересное (!) описание предлагаемого музыкального проекта»; 2. Нажать на кнопку «Предложить»; 3. Хатиковать.  А начнём мы с группы, которая хоть и довольно-таки популярна, но, по нашему мнению, всё же не настолько, насколько она того заслуживает — «Краснознаменная Дивизия Имени Моей Бабушки». Московская группа-оркестр, состоящая из 11 человек, которая описывает свой стиль как «экспериментальный рок с элементами барокко-попа, пост-панка, академического минимализма, шугейза и афро-попа, сформированный под влиянием советской детской (!) литературы».  В общем, много странных слов, так что просто включайте и сами послушайте волшебнико-Озовую «Дорогу из Жёлтого Кирпича», апокалиптических «Астронавтов», поросёнко-Пётровую «Историю успеха» или же песню «Саундчек», которую группа на своих концертах какое-то время использовала как... саундчек (всё гениальное — просто).#радиозвездач",2326.00,,
"Скотланд-Ярд подтвердил гибель двух человек после сегодняшних терактов в Лондоне. Ещё как минимум 20 госпитализированы.Также сообщается уже не о трёх, а о пяти нападавших, двое их которых застрелены полицией",1540.00,,
"Британские СМИ сообщают, что двое нападавших были застрелены. Третьего всё еще разыскивают. Также был убит полицейский.UPD: сообщается о трех взрывах в районе Лондонского моста. Возможно, контролируемых.UPD 2: Взрывы были контролируемые",1553.00,,
"Полиция официально объявила сегодняшние атаки в Лондоне терактами. Однако они отметили, что инцидент в Воксхолле не связан с нападениями на Лондонском мосту и рынке Боро.Ранее премьер-министр Великобритании Тереза Мэй назвала происшествия в Лондоне «потенциальным актом терроризма».Представитель дипломатической миссии заявил, что россиян среди пострадавших нет",1116.00,,
"В результате атаки на мосту в центре Лондона есть погибшие, сообщает полиция. Количество жертв не уточняется.Информации о раненых и погибших в результаты последовавших инцидентов еще не поступало.UPD: Sky News сообщает об одном задержанномВот последние фотографии с Лондона",1339.00,,
"Очевидцы сообщают, что после наезда из микроавтобуса выбежали трое неизвестных и нанесли пострадавшим ножевые ранения. После один из нападавших забежал в ближайший бар и открыл там стрельбу. Также сообщается об инциденте на рынке Боро-маркет рядом с Лондонским мостом. Лондонская полиция начала массовую эвакуацию всех зданий в радиусе мили от места происшествия.UPD: Полиция сообщает об инциденте в районе Воксхолл. Детали не уточняются",1303.00,,
Фото и видео с места происшествия в Лондоне,933.00,,
"На Лондонском мосту микроавтобус наехал на людей. Пострадало как минимум 5 человек.Полиция проверяет сообщение об инциденте.UPD: Очевидцы сообщают, что видели, как полицейские арестовали мужчину с голым торсом. Также они уверяют, что слышали выстрелы до того, как автомобиль врезался в людей",1747.00,,
"В Австралии женщина за 5 лет дважды сломала шею в одном и том же месте.  Первый раз, когда чихала, второй — когда смеялась над шуткой коллеги",9522.00,,
Ровно год назад ушёл из жизни трёхкратный чемпион мира по боксу Мохаммед Али.Вспомним его лучшие цитаты,5794.00,,
В США старшеклассница написала вступительное эссе в Йельский университет о своей любви к пицце.Её принялиhttp://news.lenta.ch/mZsM,15175.00,,
"В Дании отменили закон о богохульстве, принятый 300 лет назад.Теперь в стране не будут преследовать за оскорбление религиозных предметов и символов, в том числе за публичное сожжение священных книгhttp://news.lenta.ch/mZrV",11494.00,,
"В Новгородской области осужденный за угон автомобиля сбежал из колонии, угнав автомобильhttp://news.lenta.ch/mZRF",12146.00,,
"Советник президента России рассказал о новых тенденциях в США.Ставь лайк, если хочешь в Америку, чтобы поиграть в Путина и похвастать там своим модным акцентом",6987.00,,
"Десять российских регионов возместят отечественным кинематографистам часть расходов, которые те понесут на их территории.Местные власти компенсируют 20-30% затрат на съемки фильма, получив в замен рекламу «пейзажей и достопримечательностей»http://news.lenta.ch/mZvx",4923.00,,
"В Новороссийске неизвестные избили мужчину, пришедшего подать заявку на проведение митинга 12 июня.Прямо в здании мэрии. А потом еще вызвали полицию, чтобы его задержали якобы за порчу имуществаhttp://news.lenta.ch/mZeH",7176.00,,
"Есть такая работа — речи президенту писать.Бывший работник референтуры экс-главы РФ Медведева рассказал о том, как готовятся речи и интервью. А также ответил на главный вопрос: кто придумал фразу «Денег нет, но вы держитесь»http://news.lenta.ch/mZBb",5751.00,,
"Почему люди рождаются левшами, есть ли правши и левши среди животных, и зачем природе вообще такое разделениеhttp://news.lenta.ch/mZtE",5778.00,,
"В Сочи местного жителя оштрафовали за распространение книги, которая не запрещена.Полиция перепутала две книги одного и того же автора — экстремистскую и разрешённую, а суд не стал вникать в суть дела и признал мужчину виновным, приговорив к штрафу в 3000 рублейhttp://news.lenta.ch/mZ1F",8702.00,,
"Сalvin Harris — талантливый шотландский певец, музыкальный продюсер, DJ, музыкант. В июне музыкант готовится выпустить свой 5-й студийный альбом. Традиционный #радиолентач",4201.00,,
"Крупнейший музыкальный фестиваль в Германии Rock am Ring прервали из-за угрозы теракта.Причём в прошлом году его сначала приостановили, а затем полностью отменили из-за погодных условийhttp://news.lenta.ch/mmbC",5988.00,,
С сентября в российских школах начнут преподавать основы кибербезопасностиhttp://news.lenta.ch/mmcC,11432.00,,
"В Ленинградской области преподаватели детского танцевального кружка держали взаперти нескольких детей, пока их родители не оплатили занятия — 650 рублей за каждый урок + 1300 рублей ежемесячно.Официально уроки были бесплатнымиhttp://news.lenta.ch/mm5O",5985.00,,
"Министр финансов Силуанов заявил, что российскую экономику ждут ещё два непростых годаhttp://news.lenta.ch/mmLc",7503.00,,
"В Мурманске охранник не пустил в кафе матерей с детьми на инвалидных колясках.Произошло это, кстати, в День защиты детейhttp://news.lenta.ch/mmFH",8738.00,,
"Лентач, у нас есть 4 билета на концерт лондонской группы Archive, которая выступит 11 июня в клубе YOTASPACE, и мы готовы отдать их четырем подписчикам, которые поделятся этим постом.Победители будут выбраны случайным образом 7 июня.Подробности о концерте: vk.cc/6IfReb",1291.00,,
"Посмотрите, с каким пафосом открывают мусорные баки, туалеты, остановки и прочие малые объекты",4351.00,,
"Владимир Путин сегодня выступил на пленарном заседании ПМЭФ-2017.Говорил об американских выборах, Трампе, Сирии и много о чём ещё. Собрали вам золотых цитат:",4267.00,,
Собрали лучшие ваши предложения по названию для российской виртуальной валюты.Кому мало - смотрите комментарии к этому посту: vk.com/wall-29534144_6480490,4708.00,,
,3691.00,,
Бондарчук попросил у Фонда кино 250 000 000 рублей на вторую часть «Притяжения»http://news.lenta.ch/mm96,7684.00,,
"В России появится виртуальная национальная валютаhttp://news.lenta.ch/mmvgЛентач, давай придумаем ей название в комментариях! (не забывайте про 5 слов)",2191.00,,
"• Ирада Вовненко опровергла сообщение о своем увольнении;• Срок эксплуатации федеральных дорог без ремонта увеличен до 12 лет;• Экономисты заявили, что самые богатые люди мира уклоняются от уплаты 30% налогов;• В Коми пьяный мужчина попытался из любопытства распилить рельсы, чтобы проверить их на прочностьи другие новости к этому часу",1240.00,,
"Челябинские дети, которые с криками «АУЕ» забросали красками полицейский автомобиль, на днях выучили 2 новых слова — «Последствия» и «Ответственность»",4231.00,,
"Новосибирский уголь «Обамавуд — кривое дерево» сняли с продажи из-за вопросов к качеству.Видимо, был недостаточно чёрныйhttp://news.lenta.ch/mmCj",4204.00,,
"Продюсеры «Викинга» снимут еще один исторический фильм «Союз спасения», который расскажет, «откуда мы взялись и зачем»http://news.lenta.ch/mmlK",6657.00,,
"Мэрия Москвы опубликовала карту с актуальными результатами голосования за снос.Теперь можно посмотреть, будут ли сносить именно ваш домhttp://news.lenta.ch/mmpW",4657.00,,
"СК решил прекратить дело активиста Данила Алферьева, который спародировал речь «Владимир Владимирович, только приказ, мы ждем не дождемся вашего ""фас""», переделав её под обращение к Геннадию Зюганову.Ранее за эту речь, которая является переработкой выступления НОДовского активиста и которому ничего за неё не было, Данилу светили статьи 280 и 282http://news.lenta.ch/mmtJ",3327.00,,
"И. о. директора Исаакиевского собора Ираду Вовненко, которая в свободное время пишет детские рассказы и эротические романы, заменят на мужчину, сообщают СМИhttp://news.lenta.ch/mmjUUPD: Губернатор Санкт-Петербурга опроверг эту информацию.UPD2: Сегодня Вовненко уволилась сама: «Я сама ухожу, сейчас пишу заявление. И очень счастлива от этого», — сообщила она СМИUPD3: Позже она сообщила, что увольняться не собирается",4257.00,,
Россия и Индия будут вместе снимать «национальные фильмы»http://news.lenta.ch/mtcz,9661.00,,
• Медведев подписал постановление о снятии запрета на поставки ряда продуктов из Турции;• При нападении на отель в Маниле погибли по меньшей мере 34 человека;• Правительство РФ разрешило иностранцам защищать диссертации на родном языке;• Virgin Galactic успешно испытала космический корабль для туристови другие новости к этому часу,1030.00,,
"Второй день лета в Норильске.Ничего необычного, листай дальше",9358.00,,
В центре Ростова-на-Дону раскопали двухтысячелетний некропольhttp://news.lenta.ch/mtXT,6545.00,,
"Минздрав предложил не давать денег на фильмы, в сценах которых актёры курятhttp://news.lenta.ch/mtwY",7737.00,,
"Arcade Fire выпустили клип на свою новую песню «Everything now» из одноимённого альбома, который выйдет в конце июля.Ждём!Традиционный #радиолентач",1524.00,,
"• У отеля в столице Филиппин произошла стрельба, 25 человек пострадали;• Трамп объявил о выходе США из Парижского соглашения по климату;• Во Франции не доказали причастность российских хакеров к кибератакам во время выборов;• Минсельхоз подготовит закон, разрешающий показ рекламы вина на телевидениии другие новости к этому часу, а также результаты розыгрыша билетов на концерт Tommy Cash'a",1181.00,,
"Одна из основных проблем у ВИЧ-инфицированных людей — это не столько сама болезнь, сколько непонимание со стороны общества.Почитайте истории пятерых детей, у которых ВИЧ с рождения: как они живут, какие встречают трудности, и что они уже знают о жизниhttp://news.lenta.ch/mtN7",5245.00,,
"7 слов, которые вы, скорее всего, понимаете неправильноhttp://news.lenta.ch/mtr7",5220.00,,
"Тут на основе событий в школах и вузах после 26 марта запилили приложение «Запрещатор», которое создаёт речь о запрете чего угодно.http://news.lenta.ch/mtRgМы вот, например, запретили кислород",4702.00,,
• Путин подписал закон о переносе выборов президента на день присоединения Крыма и об отмене открепительных удостоверений;• В Госдуме подготовили законопроект об увеличении штрафов в системе «Платон»;• Danone договорилась с «Союзмультфильмом» о финансировании новых серий «Простоквашино»• В Германии школьницу забрали с уроков и депортировали в Непали другие новости к этому часу,1837.00,,
,4127.00,,
"Арестанты рассказали о «камере пыток» в Мосгорсуде. Задержанные знакомятся с материалами дел в комнате, в одну из стен которой вмонтированы металлические кольца. Они нужны для «ограничения движений задержанного». Однако побывавшие там люди утверждают, что кольца используют не по назначению, приковывая арестованных для проведения пыток.Пресс-секретарь Мосгорсуда назвала эту информацию «провокацией» и «не соответствующей действительности»http://news.lenta.ch/mt7J",1796.00,,
"В России появился первый кандидат теологических наук.Протоиерей Павел Хондзинский получил учёную степень, защитив диссертацию «Разрешение проблем русского богословия XVIII века в синтезе святителя Филарета, митрополита Московского»http://news.lenta.ch/mtfi",3662.00,,
"Люди, которым очень повезло во время урагана в Москве.  Напомним, стихия, разбушевавшаяся в столице на этой неделе, унесла жизни 16 человек",3840.00,,
Российское кино встает с коленhttps://www.kinopoisk.ru/film/1043713/,24788.00,,
"В МВД потребовали ввести в России «презумпцию доверия» к полицейским. Да-да, это когда действия сотрудника априори считаются правомерными и только потом могут быть оспорены в судеhttp://news.lenta.ch/mtYQ",5520.00,,
• При получении американской визы будут спрашивать об аккаунтах в соцсетях;• Прокуратура Чечни потребовала заблокировать сайты с карикатурами Charlie Hebdo;• В МВД назвали действия полиции в отношении мальчика на Арбате правомерными;• В Приморье вор застрял с украденным кассовым аппаратом в дверях магазина и другие новости к этому часу,1137.00,,
"Сегодня, кстати, Моргану Фримену исполнилось 80 лет. Или 90, а может и 100. Сложно сказать.  В общем, долгих лет ему",7687.00,,
"Новым руководителем Исаакиевского Собора стала Ирада Вовненко. Почитайте, что интересного о ней известно.http://news.lenta.ch/mYMXСПОЙЛЕР: помимо работы в музее она пишет детские рассказы И ЭРОТИЧЕСКУЮ ПРОЗУ",2739.00,,
"В России количество подростков, отбывающих наказание в колониях, достигло исторического минимумаhttp://news.lenta.ch/mYwV",11338.00,,
Продолжая тему праздника:В Сингапуре новорождённым начали вручать повестки в армиюhttp://news.lenta.ch/mYuD,8744.00,,
"Треть россиян считает нормой физические наказания подростков со стороны родителей.Пользуясь случаем, поздравляем вас ещё и с Международным днём защиты детей!http://news.lenta.ch/mYNt",9424.00,,
• В России вступил в силу запрет на работу водителем с иностранными правами; • Трамп может вернуть России дипломатические «дачи» в США;• Минобороны РФ заявило об уничтожении 80 боевиков ИГ в Сириии другие новости к этому часу,1253.00,,
"Теперь 3 месяца безудержного веселья, верно? Всех поздравляем, друзья!",12296.00,,
"Лентач, наш пикчер упоролся и запилил конструктор самых сумасшедших заявлений на отпуск. Такое заявление тебе точно подпишет даже самый строгий начальник.  Кстати, три случайных автора заявлений получат 30 000 бонусных миль. Хватит, чтобы слетать, например, в санкционную Испанию или солодовую Чехию за счёт Тинькофф Банка  https://votpusk.tinkoff.ru/",2063.00,,
Австралийцы впервые за полтора века выловили «рыбу без лица»http://news.lenta.ch/mYgw,2631.00,,
"Волшебный голос вокалистки, влюбляющий в себя с первого куплета, и немного попсовые, но искренние аранжировки нью-йоркского дуэта, в своё время взорвавшие американские чарты, а сегодня готовящего свой уже третий альбомТрадиционный #радиолентач",3814.00,,
"• В Турции на границе с Ираком разбился военный вертолет, 13 человек погибли;• Глава администрации кубанской станицы обязал учителей носить на работе казачью форму;• В Симферополе завели уголовное дело на мужчину, укравшего 10 эпиляторов;• В Нидерландах из-за нехватки заключенных закрывают тюрьмыи другие новости к этому часу",2022.00,,
"Ровно 75 лет назад, 31 мая 1942 года, в осаждённом Ленинграде прошёл легендарный футбольный матч между «Динамо» и «Командой Н-ского завода».  Второй командой поначалу выбрали «Ленинградский металлический завод», но у ЛМЗ попросту не набралось игроков, которые после голодной зимы в осажденном городе могли бы стоять на ногах. Тогда игроков набрали из «Спартака», «Зенита» и других команд, а сам новоявленный клуб назвали «Командой Н-ского завода».  Когда команды и болельщики пришли на городской стадион, то вместо поля они увидели сплошные воронки от бомб. Рядом оказалось запасное поле, на котором и провели игру. Команды сыграли 2 тайма по 30 минут с небольшим перерывом, а с трибун их поддерживали пациенты из соседнего госпиталя и ученики военной академии.  Матч проходил в режиме полной секретности. И если первый тайм закончился спокойно, то во время второго немецкие бомбардировщики атаковали город, поэтому игрокам и болельщикам пришлось прятаться в ближайшем бомбоубежище.  Игра закончилась со счётом 6:0 в пользу «Динамо», но в тот день, 31 мая, на запасном поле победило не «Динамо» – в тот день победил весь Ленинград",6347.00,,
"Американец-коллекционер выставил на аукцион уникальные спортивные сувениры, которые собирал всю жизнь.Почитайте о вещах известных спортсменов, которые вошли в историюhttp://news.lenta.ch/mYGO",2472.00,,
"Говорят, могла быть ошибка пилотаhttp://news.lenta.ch/mYBy",1573.00,,
Недавно Марк Цукерберг получил диплом Гарварда и выступил перед выпускниками с речью.Держите полный её переводhttp://news.lenta.ch/mYZ6,9584.00,,
• Пассажир попытался прорваться в кабину самолета Malaysia Airlines;• В администрации президента РФ появится советник по работе с соцсетями;• Дадину присудили 2 000 200 рублей компенсации за незаконное уголовное преследование;• Мэрия Москвы предложила перенести акцию Навального 12 июня с Тверской на Сахароваи другие новости к этому часу,1417.00,,
На Урале состоятся гонки столетия: там пройдут соревнования ПОЧТОВЫХ ГОЛУБЕЙhttp://news.lenta.ch/mYjP,7675.00,,
"Хэй, Лентач, мы тут бикейм фрэндс со школой английского языка Skyeng и выбили из них два бесплатных лесонз для эвриуан из вас (фор нью ученики) и целый месяц занятий нахаляву для одного лаки гай.  Делись постом и, мэйби, именно ю получишь этот месяц. Если не хочешь делиться, то джаст регистрируйся на сайте с промокодом Lentach и получай ёр бесплатную пару лесонз.Итоги подведём в эту пятницуhttp://skyeng.ru/go/lentach",2985.00,,
"Материал о том, куда можно вложить деньги, если вам ещё нет 30 и этих самых денег у вас не особо многоhttp://news.lenta.ch/m15E",6654.00,,
"МЧС предупредило 23 российских региона о новом надвигающемся шторме.Согласно прогнозу, в ночь на 1 июня в регионах Центрального и Приволжского федеральных округов ожидается дождь и сильный ветер с порывами до 24 метров в секунду. Гидрометцентр РФ в связи с ухудшением погоды объявил желтый уровень опасности в Москве и Подмосковье.Напомним, что 29 мая из-за мощного урагана в столице погибли 16 человекhttp://news.lenta.ch/m1om",2026.00,,
"Сегодня суд обязал Алексея Навального удалить самый популярный ролик политика – расследование «Он вам не Димон». Фильм о тайных дворцах, яхтах и виноградниках российского премьера набрал 21 миллион просмотров и стал одной из причин массовых акций протеста по всей стране.  Расследование пока еще можно посмотреть. И мы будем очень скучать по этому фильму, если его действительно удалят",4728.00,,
"Путин подписал указ о частичной отмене санкций против Турции. Помимо прочего, отменён запрет на наем турецких рабочихhttp://news.lenta.ch/m13K",5720.00,,
"• Украинский провайдер заблокировал доступ к Яндексу и «ВКонтакте» в Крыму; • Москва продаст часть жилья, построенного по программе реновации; • США оштрафовали Deutsche Bank на $41 млн за отмывание денег из России; • Удалившая пациентке 22 здоровых зуба стоматолог сбежала от следователей  и другие новости к этому часу",1588.00,,
Ребята не растерялисьUPD: Кто-то уже залил на сайт и дал интересное название,12850.00,,
Судья постановил удалить «Он вам не Димон»http://news.lenta.ch/m1NM,5129.00,,
В Петербурге откроется книжный магазин «Марки и закладки»http://news.lenta.ch/m1SR,9333.00,,
В Москве за вымогательство задержали миньона,2632.00,,
Текстовая трансляция второго дня судебного заседания по делу «Усманов против Навального»http://news.lenta.ch/m1hd,6046.00,,
В Иркутской области мужчина угнал машину скорой помощи и поехал кататься по городу.Вскоре полицейские обнаружили машину на берегу Оки и задержали преступникаhttp://news.lenta.ch/m1CO,8323.00,,
Минэкономразвития спрогнозировало почти нулевой рост пенсий до 2035 годаhttp://news.lenta.ch/m1Bo,7047.00,,
"• При взрыве в столице Афганистана Кабуле погибло 19 человек, более 300 пострадавших; • Путин ответил на вопрос о выборах президента в 2018 году; • В Аргентине просят допросить экс-президента и ее детей по делу об отмывании денег; • Замглавы Федерального казначейства арестовали по делу о мошенничестве  и другие новости к этому часу",1149.00,,
Роскомнадзор напомнил PornHub об обещанной премиум-подпискеhttp://news.lenta.ch/m1tQ,6685.00,,
"Лентач! Держи тест про матрицы, результаты которого помогут тебе попасть на бесплатную магистратуру института при Сколково!Но предупреждаем сразу: тест непростойhttp://news.lenta.ch/m18J",3903.00,,
"Выяснилось, что Трамп схитрил при создании герба семьи — он просто скопировал чужой фамильный герб, внеся в него лишь одно изменениеhttp://news.lenta.ch/m1Iw",5828.00,,
"Bondage Fairies — шведская группа, организованная в 2005 году. Названы в честь одноименной японской хентай манги. Определяют свой стиль как «electropunk oldschool», но вообще в их треках почти всегда слышно что-то вроде нинтендокора и нинтендо панка. В общем, любителям восьмибитной музыки понравится.  На концертах и обложках альбомов облачены в маски фей-роботов. Один из участников группы, Элвис Крип, аргументирует это так: «На сценах и так достаточно людей с красными потными лицами. Зачем еще одни? К тому же, маски довольно крутые» Традиционный #радиолентач",3174.00,,
• Троих активистов и юриста штаба Навального арестовали в Казани на срок от 10 до 12 суток; • Премьер-министр Сербии Александр Вучич подал в отставку в связи с вступлением в должность президента страны; • Путин исключил возможность назначения главы РАН кабмином или президентом; • В поезда и аэропорты просят вернуть курилки  и другие новости к этому часу,1517.00,,
"Почти 90% проголосовавших по программе реновации высказались «за снос», заявил Собянинhttp://news.lenta.ch/mzLq",7093.00,,
Сегодня Александру Демьяненко — самому известному Шурику в СССР — могло бы исполниться 80 лет,5938.00,,
45-летнего мужчину приговорили к денежному штрафу за лайк в соцсетиhttp://news.lenta.ch/mzHi,9442.00,,
Вчера Эммануэль Макрон на совместной пресс-конференции с Путиным обвинил журналистов Russia Today и Sputnik в пропаганде и распространении ложной информации.  Вот о чем именно говорил новый президент Франции,4014.00,,
